round_epochs,loss,PR_AUC,ROC_AUC,val_loss,val_PR_AUC,val_ROC_AUC,activation1,activation2,batch_size,dropout1,dropout2,epochs,losses,neurons1,neurons2,optimizer
8,0.02705551123821739,0.62665236,0.97106963,0.005383223372971199,0.6468331,0.95482534,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.1,46,<function logcosh at 0x7fdf83cefc20>,8,16,Adam
8,0.22306362198535049,0.69390893,0.9623434,0.15107843891158862,0.6368168,0.9500377,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,Adam
2,0.828598615510743,0.58691865,0.91337705,0.006838540193993172,0.6359038,0.87823176,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.1,0.2,10,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,RMSprop
14,0.27000266441226883,0.64944804,0.9578709,0.020767954786119768,0.66985166,0.95857626,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.2,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,RMSprop
17,0.24086539394299503,0.6613157,0.94950104,0.09391231252038772,0.6750668,0.9565711,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.4,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,Adam
2,0.4741006300192062,0.33376837,0.8698394,0.29184153099732013,0.64378124,0.9549652,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.2,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,Adam
11,0.04419370548140882,0.5769647,0.9442756,0.006671706799867857,0.6135423,0.9416115,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.4,28,<function logcosh at 0x7fdf83cefc20>,128,8,RMSprop
48,0.20804593908756516,0.629758,0.96841526,0.18011736636972103,0.6683409,0.95846087,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.4,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,SGD
40,0.18893349827680095,0.6065766,0.97080755,0.11310868880693303,0.64312196,0.95788336,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,RMSprop
19,0.1949957456408416,0.6779317,0.9667802,0.04472328915933247,0.6662881,0.95498115,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.4,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,RMSprop
82,0.07650548486604739,0.71954346,0.9654571,0.06610671871636728,0.66052467,0.94962764,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.4,0.2,82,<function logcosh at 0x7fdf83cefc20>,8,64,SGD
3,0.6980565680907599,0.0019476248,0.5300839,0.6680549700081048,0.2825816,0.8153149,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.30000000000000004,0.2,10,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,SGD
2,0.06659766438295996,0.44313505,0.89179444,0.0369253231394373,0.67961395,0.9544944,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.4,10,<function logcosh at 0x7fdf83cefc20>,8,64,SGD
16,0.025692666452291332,0.64317673,0.9654707,0.00278770994912568,0.6597614,0.95669544,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,64,128,RMSprop
6,1.9221419916070352,0.15293261,0.8363207,0.007580539207384062,0.6176488,0.8782353,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,RMSprop
2,0.06106705251216448,0.6777309,0.95294005,0.054421695782132816,0.6726268,0.95080817,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.5,0.30000000000000004,10,<function logcosh at 0x7fdf83cefc20>,128,64,SGD
8,0.46240324076994666,0.7038075,0.9345085,0.46303073715287735,0.6626687,0.9287189,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.2,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,SGD
13,0.1881311708000543,0.57935506,0.9725313,0.061096090900975834,0.59795,0.9573798,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.4,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,Adam
31,0.18730846177320562,0.6217667,0.96959233,0.0973450195864782,0.6473561,0.9563134,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,RMSprop
2,0.03690176489844526,0.6593025,0.9561334,0.03073246519265623,0.6439501,0.94997156,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.1,0.2,10,<function logcosh at 0x7fdf83cefc20>,64,128,RMSprop
16,0.0538989423838238,0.5349621,0.91566867,0.0037310021179154493,0.64228797,0.94512665,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.4,0.1,82,<function logcosh at 0x7fdf83cefc20>,8,128,RMSprop
6,0.3399161387184325,0.65512145,0.94745207,0.35546261618201624,0.6760485,0.9515044,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.4,0.30000000000000004,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,SGD
9,1.3468439638414007,0.3949912,0.8842737,0.009448422639173124,0.5955652,0.85793173,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.1,0.1,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,RMSprop
82,0.06310330945731969,0.7357579,0.95445025,0.04980470810644527,0.6684439,0.94841135,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.5,0.2,82,<function logcosh at 0x7fdf83cefc20>,16,16,SGD
16,0.33014762359844047,0.5759716,0.92916596,0.3178320058826265,0.6492942,0.94534755,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.5,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,64,RMSprop
8,0.03526982155305472,0.6506869,0.9518029,0.0009872280621760952,0.6834474,0.9383826,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.1,0.2,28,<function logcosh at 0x7fdf83cefc20>,64,32,RMSprop
30,0.24509230012596234,0.56759197,0.9583188,0.19242327315649016,0.6701449,0.95147634,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,Adam
5,0.057958939782742205,0.28816414,0.9123315,0.01342886463460779,0.38417387,0.91633826,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.1,0.5,10,<function logcosh at 0x7fdf83cefc20>,32,128,RMSprop
33,0.02368716769332931,0.58711064,0.9728544,0.016260860261274608,0.6755795,0.9548433,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.2,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,8,Adam
3,0.09592770033427923,0.26656955,0.8718779,0.08645193689097702,0.65137434,0.940236,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.4,0.2,10,<function logcosh at 0x7fdf83cefc20>,16,8,RMSprop
10,0.512206449053222,0.65716875,0.9350854,0.5211305473855978,0.66369337,0.9510057,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.4,0.4,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,SGD
40,0.22826100623099857,0.64706856,0.95882285,0.08332753591573862,0.6646447,0.95377344,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.30000000000000004,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,RMSprop
11,5.559691487424565,0.0081863925,0.72629774,0.010525180579351688,0.547586,0.83096784,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.4,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,RMSprop
46,0.05969846467535443,0.74401313,0.9681621,0.048181374687821146,0.67229146,0.94198704,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.2,0.2,46,<function logcosh at 0x7fdf83cefc20>,8,16,SGD
13,0.18571075847607593,0.5316822,0.97444564,0.08016069153394598,0.6421029,0.9561541,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.2,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,Adam
4,0.06714775903592062,0.5072178,0.9150682,0.06818637282277823,0.6688774,0.95135283,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.1,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,64,32,RMSprop
7,0.04785472940873981,0.72980994,0.9611633,0.028214225680553862,0.6744834,0.94961965,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.4,10,<function logcosh at 0x7fdf83cefc20>,16,64,SGD
17,1.414391245858357,0.0072726347,0.77077925,0.006645769156348575,0.6084545,0.8681145,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.5,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,RMSprop
23,0.4077596063239911,0.7094163,0.94239175,0.3652463837970268,0.6682533,0.9459012,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.1,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,SGD
35,0.03813609869441781,0.6150457,0.94543236,0.006454584063268452,0.6353079,0.947189,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.5,0.5,46,<function logcosh at 0x7fdf83cefc20>,32,8,RMSprop
6,0.0832108597469906,0.36802962,0.88736427,0.07424197706567849,0.66947865,0.9428812,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.30000000000000004,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,16,64,RMSprop
9,0.2531475913434995,0.7104605,0.97062826,0.23078771304301807,0.65869695,0.9532307,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,SGD
5,0.09605427609617528,0.5673982,0.91288745,0.09450982885547646,0.6544978,0.9310093,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.4,0.5,10,<function logcosh at 0x7fdf83cefc20>,64,32,Adam
6,0.20839992328117635,0.021887824,0.5972952,0.0007388921006975979,0.19722852,0.6148166,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.4,28,<function logcosh at 0x7fdf83cefc20>,8,32,RMSprop
15,0.09284862992795757,0.36533737,0.8274257,0.0004960907430875271,0.41426665,0.74990827,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.30000000000000004,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,128,16,RMSprop
33,0.0638483125249079,0.58775914,0.88442206,0.0004096480000924971,0.54612386,0.82759094,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.2,0.1,64,<function logcosh at 0x7fdf83cefc20>,32,64,RMSprop
5,0.1125009073646849,0.0034629551,0.64617157,0.10425070028317791,0.5627498,0.93839335,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.30000000000000004,10,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
30,0.037594321746772213,0.7262297,0.9728956,0.023787017947402556,0.6558649,0.95370054,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.2,64,<function logcosh at 0x7fdf83cefc20>,32,8,SGD
27,0.02766324142645695,0.6793837,0.9626694,0.005767269053404872,0.6718813,0.9561415,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.2,0.2,46,<function logcosh at 0x7fdf83cefc20>,64,32,Adam
2,0.07322358817800287,0.70012474,0.94923186,0.06199479538082718,0.6678631,0.9516393,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.1,0.4,10,<function logcosh at 0x7fdf83cefc20>,16,32,SGD
10,0.052852300129135,0.5995741,0.9050815,0.0004233885711327493,0.62394357,0.89829206,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.30000000000000004,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,128,16,RMSprop
6,0.5838630994221388,0.6045588,0.9253903,0.012171411976427743,0.6295254,0.9251017,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,RMSprop
7,0.030858063790709888,0.6407426,0.95580715,0.01218720067948148,0.6466134,0.9524121,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.1,28,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
11,0.02434649894353374,0.33557048,0.96497554,0.003809172514750937,0.5562375,0.95723766,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
77,0.21652346335624878,0.66748625,0.9647732,0.14790859531031808,0.66665995,0.95530224,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
53,0.05941151730306335,0.6950065,0.95127285,0.04018047320685505,0.67030597,0.9510049,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.5,0.5,82,<function logcosh at 0x7fdf83cefc20>,128,128,SGD
15,0.29624024234711077,0.60009736,0.93889797,0.19141859218624524,0.66389865,0.9469583,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.4,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
4,0.2961442553677257,0.46872562,0.92762387,0.12672097257203424,0.61802745,0.95529145,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.5,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,Adam
32,0.3896730639658898,0.5622916,0.9403716,0.029265981180787368,0.59158504,0.9426238,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,RMSprop
17,0.37289932142147203,0.6309171,0.9122332,0.04123975267101683,0.67723554,0.9474641,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,RMSprop
16,0.0888759121549657,0.5224604,0.83396786,0.0004852326938714023,0.47914886,0.80726415,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.5,82,<function logcosh at 0x7fdf83cefc20>,128,128,RMSprop
23,0.22864208884211487,0.68463594,0.9653399,0.12481747113723962,0.6306568,0.950885,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.4,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,Adam
13,0.19531753788913359,0.6922629,0.9654899,0.25616896444719056,0.6455543,0.9532345,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.2,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,8,Adam
17,0.04246369769682708,0.5648531,0.93521714,0.041883988912463734,0.66173315,0.953129,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.30000000000000004,0.1,64,<function logcosh at 0x7fdf83cefc20>,64,64,RMSprop
2,0.19789626858193435,0.005151116,0.5185209,0.0008051318380579584,0.11705437,0.77345437,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.1,0.5,10,<function logcosh at 0x7fdf83cefc20>,64,16,RMSprop
9,0.08756650148834424,0.2929979,0.8415916,0.0666438738293151,0.65895164,0.93628824,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.2,0.5,82,<function logcosh at 0x7fdf83cefc20>,8,16,RMSprop
16,0.19590187049703014,0.58833253,0.9665294,0.10240145538992358,0.61384195,0.9581474,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,128,8,Adam
32,0.3304211700172615,0.5591376,0.925536,0.22322949058303473,0.65076673,0.9529282,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.4,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,RMSprop
7,0.4004666570288749,0.52024937,0.9259039,0.02252021647592164,0.62144274,0.94039255,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.30000000000000004,10,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,RMSprop
23,0.031261717326473,0.6596171,0.9562247,0.006898825949560489,0.6636291,0.9502313,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.4,0.1,82,<function logcosh at 0x7fdf83cefc20>,128,32,RMSprop
10,0.29510944510222087,0.6993905,0.9629018,0.29005420147007455,0.6602769,0.95316446,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.2,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,SGD
17,0.1897118084629865,0.603956,0.9686019,0.05597516387855726,0.6593442,0.95717895,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,Adam
4,8.728586707590594,0.0029435442,0.56839585,0.030397462993286023,0.029120242,0.5135135,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.5,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,RMSprop
18,0.22339168948855107,0.595307,0.9574759,0.1787048801771899,0.65045214,0.9535208,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,Adam
6,0.04140474156159028,0.5027673,0.94244075,0.019814256873003717,0.6718,0.9504688,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.30000000000000004,0.1,10,<function logcosh at 0x7fdf83cefc20>,8,128,RMSprop
10,0.0358348319355964,0.60258514,0.9532927,0.020064672397182192,0.65557766,0.9508778,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.5,28,<function logcosh at 0x7fdf83cefc20>,128,16,Adam
7,0.40964822882201113,0.3936128,0.8996444,0.32557230523849123,0.6720902,0.94995916,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.30000000000000004,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,16,RMSprop
44,0.026842180020591914,0.6658265,0.96750814,0.008630217419517148,0.6418613,0.95128703,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.1,0.1,82,<function logcosh at 0x7fdf83cefc20>,8,32,Adam
9,0.25784896707623767,0.61548895,0.9566744,0.17882913394588915,0.6533005,0.95109016,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,Adam
13,0.04311506306291641,0.6519702,0.93032706,0.00033297839866864817,0.6901184,0.92165565,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,128,RMSprop
39,0.2642477573670508,0.6379046,0.95002025,0.12638861068523427,0.6646919,0.9515852,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.5,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,RMSprop
46,0.04001331229705156,0.7427964,0.9763891,0.03284761962690743,0.663645,0.9517292,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.5,0.5,46,<function logcosh at 0x7fdf83cefc20>,128,32,SGD
18,0.24737939005228998,0.66408634,0.9643848,0.2022963233652498,0.66894746,0.9484042,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,RMSprop
13,0.21442319531048937,0.58722943,0.9601609,0.08122755360626632,0.64248383,0.9543458,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.5,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,Adam
40,0.03870383756514147,0.5624202,0.9492124,0.009651046855748798,0.6508752,0.94871587,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.5,64,<function logcosh at 0x7fdf83cefc20>,32,128,RMSprop
9,3.3830695798748693,0.0015059538,0.45437127,0.03202960850517048,0.0015600196,0.37548167,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.5,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,RMSprop
